drug,gene,no_mut,mut,amp,del,stats
AS601245,KIT,5,0,5,0,1
AS601245,KRAS,95,76,19,0,0
AS601245,MAP2K4,14,3,0,11,0
AS601245,MDM2,10,0,10,0,1
AS601245,MET,12,0,12,0,0
AS601245,MLH1,11,9,1,1,1
AS601245,MLLT3,23,0,3,20,1
AS601245,MSH2,8,4,0,4,0
AS601245,MSH6,7,6,0,1,0
AS601245,MYC,47,0,47,0,0
AS601245,MYCL1,14,0,14,0,0
AS601245,MYCN,25,0,25,0,1
AS601245,NF1,23,13,0,10,0
AS601245,NF2,22,18,0,4,0
AS601245,NOTCH1,16,15,0,1,1
AS601245,NRAS,46,44,2,0,0
AS601245,PDGFRA,5,0,5,0,0
AS601245,PIK3CA,65,60,5,0,0
AS601245,PIK3R1,9,6,0,3,1
AS601245,PTEN,92,58,0,34,0
AS601245,RB1,89,70,1,18,1
AS601245,RUNX1,5,2,0,3,0
AS601245,SETD2,2,2,0,0,1
AS601245,SMAD4,30,15,1,14,1
AS601245,SMARCA4,12,10,0,2,1
AS601245,SMARCB1,3,0,1,2,0
AS601245,SMO,2,0,2,0,0
AS601245,SOCS1,2,0,1,1,1
AS601245,STK11,29,20,0,9,0
AS601245,TET2,3,3,0,0,0
AS601245,TP53,441,436,0,5,0
AS601245,TSC1,4,4,0,0,1
AS601245,VHL,8,7,1,0,1
AS601245,BCR_ABL,4,4,0,0,1
AS601245,EWS_FLI1,15,15,0,0,1
AS601245,MLL_AFF1,2,2,0,0,0
AS601245,MISHL,79,79,0,0,0
AICAR,AKT2,7,0,7,0,1
AICAR,ALK,3,2,1,0,0
AICAR,APC,35,34,1,0,0
AICAR,BRAF,62,60,2,0,0
AICAR,BRCA1,4,2,1,1,1
AICAR,BRCA2,6,5,1,0,0
AICAR,CCND1,29,0,29,0,0
AICAR,CCND2,3,0,3,0,1
AICAR,CCND3,4,0,4,0,0
AICAR,CDH1,12,9,1,2,1
AICAR,CDK4,11,0,11,0,0
AICAR,CDK6,9,0,9,0,1
AICAR,CDKN2A,278,52,1,225,0
AICAR,CDKN2C,11,0,0,11,0
AICAR,CDKN2a(p14),234,234,0,0,1
AICAR,CTNNB1,16,10,1,5,1
AICAR,CYLD,1,1,0,0,0
AICAR,EGFR,25,10,15,0,0
AICAR,EP300,3,0,0,3,0
AICAR,ERBB2,21,1,20,0,1
AICAR,EZH2,8,5,3,0,0
AICAR,FAM123B,4,3,0,1,0
AICAR,FBXW7,26,25,0,1,0
AICAR,FGFR2,4,0,4,0,0
AICAR,FGFR3,3,2,1,0,0
AICAR,FLCN,4,3,1,0,1
AICAR,FLT3,5,3,2,0,0
AICAR,GNAS,9,1,8,0,1
AICAR,HRAS,8,8,0,0,0
AICAR,IDH1,2,1,1,0,0
AICAR,JAK2,7,0,5,2,0
AICAR,KDM5C,4,4,0,0,1
AICAR,KDM6A,24,12,0,12,0
AICAR,KDR,3,0,3,0,1
AICAR,KIT,5,0,5,0,0
AICAR,KRAS,95,75,20,0,1
AICAR,MAP2K4,14,3,0,11,0
AICAR,MDM2,11,0,11,0,1
AICAR,MET,13,0,13,0,0
AICAR,MLH1,12,10,1,1,1
AICAR,MLLT3,24,0,3,21,0
AICAR,MSH2,10,6,0,4,1
AICAR,MSH6,8,7,0,1,1
AICAR,MYC,50,0,50,0,0
AICAR,MYCL1,12,0,12,0,1
AICAR,MYCN,25,0,25,0,0
AICAR,NF1,26,15,0,11,1
AICAR,NF2,22,18,0,4,1
AICAR,NOTCH1,17,16,0,1,1
AICAR,NRAS,45,43,2,0,1
AICAR,PDGFRA,5,0,5,0,1
AICAR,PIK3CA,62,59,3,0,1
AICAR,PIK3R1,9,6,0,3,1
AICAR,PTEN,93,57,0,36,0
AICAR,RB1,77,58,1,18,1
AICAR,RUNX1,4,1,0,3,1
AICAR,SETD2,1,1,0,0,1
AICAR,SMAD4,31,15,1,15,0
AICAR,SMARCA4,12,10,0,2,0
AICAR,SMARCB1,3,0,1,2,1
AICAR,SMO,2,0,2,0,0
AICAR,SOCS1,2,0,1,1,0
AICAR,STK11,28,20,0,8,1
AICAR,TET2,3,3,0,0,0
AICAR,TP53,440,435,0,5,0
AICAR,TSC1,4,4,0,0,0
AICAR,VHL,8,7,1,0,0
AICAR,BCR_ABL,4,4,0,0,0
AICAR,EWS_FLI1,15,15,0,0,0
AICAR,MLL_AFF1,2,2,0,0,0
AICAR,MISHL,83,83,0,0,0
Camptothecin,AKT2,7,0,7,0,1
Camptothecin,ALK,3,2,1,0,0
Camptothecin,APC,35,34,1,0,1
Camptothecin,BRAF,62,60,2,0,0
Camptothecin,BRCA1,4,2,1,1,1
Camptothecin,BRCA2,6,5,1,0,0
Camptothecin,CCND1,29,0,29,0,1
Camptothecin,CCND2,3,0,3,0,1
Camptothecin,CCND3,4,0,4,0,1
Camptothecin,CDH1,12,9,1,2,0
Camptothecin,CDK4,11,0,11,0,1
Camptothecin,CDK6,9,0,9,0,1
Camptothecin,CDKN2A,278,52,1,225,0
Camptothecin,CDKN2C,11,0,0,11,1
Camptothecin,CDKN2a(p14),234,234,0,0,0
Camptothecin,CTNNB1,16,10,1,5,0
Camptothecin,CYLD,1,1,0,0,1
Camptothecin,EGFR,25,10,15,0,1
Camptothecin,EP300,3,0,0,3,0
Camptothecin,ERBB2,21,1,20,0,1
Camptothecin,EZH2,8,5,3,0,1
Camptothecin,FAM123B,4,3,0,1,1
Camptothecin,FBXW7,26,25,0,1,0
Camptothecin,FGFR2,4,0,4,0,1
Camptothecin,FGFR3,3,2,1,0,1
Camptothecin,FLCN,4,3,1,0,1
Camptothecin,FLT3,5,3,2,0,0
Camptothecin,GNAS,9,1,8,0,1
Camptothecin,HRAS,8,8,0,0,1
Camptothecin,IDH1,2,1,1,0,0
Camptothecin,JAK2,7,0,5,2,1
Camptothecin,KDM5C,4,4,0,0,0
Camptothecin,KDM6A,24,12,0,12,0
Camptothecin,KDR,3,0,3,0,0
Camptothecin,KIT,5,0,5,0,0
Camptothecin,KRAS,95,75,20,0,1
Camptothecin,MAP2K4,14,3,0,11,1
Camptothecin,MDM2,11,0,11,0,1
Camptothecin,MET,13,0,13,0,0
Camptothecin,MLH1,12,10,1,1,1
Camptothecin,MLLT3,24,0,3,21,1
Camptothecin,MSH2,10,6,0,4,1
Camptothecin,MSH6,8,7,0,1,1
Camptothecin,MYC,50,0,50,0,0
Camptothecin,MYCL1,12,0,12,0,1
Camptothecin,MYCN,25,0,25,0,0
Camptothecin,NF1,26,15,0,11,0
Camptothecin,NF2,22,18,0,4,0
Camptothecin,NOTCH1,17,16,0,1,0
Camptothecin,NRAS,45,43,2,0,0
Camptothecin,PDGFRA,5,0,5,0,1
Camptothecin,PIK3CA,62,59,3,0,1
Camptothecin,PIK3R1,9,6,0,3,1
Camptothecin,PTEN,93,57,0,36,1
Camptothecin,RB1,77,58,1,18,0
Camptothecin,RUNX1,4,1,0,3,1
Camptothecin,SETD2,1,1,0,0,0
Camptothecin,SMAD4,31,15,1,15,0
Camptothecin,SMARCA4,12,10,0,2,0
Camptothecin,SMARCB1,3,0,1,2,0
Camptothecin,SMO,2,0,2,0,0
Camptothecin,SOCS1,2,0,1,1,1
Camptothecin,STK11,28,20,0,8,1
Camptothecin,TET2,3,3,0,0,0
Camptothecin,TP53,440,435,0,5,1
Camptothecin,TSC1,4,4,0,0,1
Camptothecin,VHL,8,7,1,0,1
Camptothecin,BCR_ABL,4,4,0,0,0
Camptothecin,EWS_FLI1,15,15,0,0,0
Camptothecin,MLL_AFF1,2,2,0,0,0
Camptothecin,MISHL,83,83,0,0,0
Vinblastine,AKT2,7,0,7,0,1
Vinblastine,ALK,3,2,1,0,0
Vinblastine,APC,35,34,1,0,1
Vinblastine,BRAF,62,60,2,0,0
Vinblastine,BRCA1,4,2,1,1,1
Vinblastine,BRCA2,6,5,1,0,1
Vinblastine,CCND1,29,0,29,0,0
Vinblastine,CCND2,3,0,3,0,1
Vinblastine,CCND3,4,0,4,0,0
Vinblastine,CDH1,12,9,1,2,1
Vinblastine,CDK4,11,0,11,0,1
Vinblastine,CDK6,9,0,9,0,1
Vinblastine,CDKN2A,278,52,1,225,0
Vinblastine,CDKN2C,11,0,0,11,1
Vinblastine,CDKN2a(p14),234,234,0,0,1
Vinblastine,CTNNB1,16,10,1,5,1
Vinblastine,CYLD,1,1,0,0,0
Vinblastine,EGFR,25,10,15,0,1
Vinblastine,EP300,3,0,0,3,0
Vinblastine,ERBB2,21,1,20,0,1
Vinblastine,EZH2,8,5,3,0,0
Vinblastine,FAM123B,4,3,0,1,1
Vinblastine,FBXW7,26,25,0,1,0
Vinblastine,FGFR2,4,0,4,0,1
Vinblastine,FGFR3,3,2,1,0,1
Vinblastine,FLCN,4,3,1,0,0
Vinblastine,FLT3,5,3,2,0,0
Vinblastine,GNAS,9,1,8,0,1
Vinblastine,HRAS,8,8,0,0,0
Vinblastine,IDH1,2,1,1,0,0
Vinblastine,JAK2,7,0,5,2,1
Vinblastine,KDM5C,4,4,0,0,0
Vinblastine,KDM6A,24,12,0,12,1
Vinblastine,KDR,3,0,3,0,1
Vinblastine,KIT,5,0,5,0,0
Vinblastine,KRAS,95,75,20,0,1
Vinblastine,MAP2K4,14,3,0,11,1
Vinblastine,MDM2,11,0,11,0,1
Vinblastine,MET,13,0,13,0,1
Vinblastine,MLH1,12,10,1,1,1
Vinblastine,MLLT3,24,0,3,21,1
Vinblastine,MSH2,10,6,0,4,0
Vinblastine,MSH6,8,7,0,1,1
Vinblastine,MYC,50,0,50,0,0
Vinblastine,MYCL1,12,0,12,0,1
Vinblastine,MYCN,25,0,25,0,0
Vinblastine,NF1,26,15,0,11,1
Vinblastine,NF2,22,18,0,4,0
Vinblastine,NOTCH1,17,16,0,1,0
Vinblastine,NRAS,45,43,2,0,1
Vinblastine,PDGFRA,5,0,5,0,1
Vinblastine,PIK3CA,62,59,3,0,1
Vinblastine,PIK3R1,9,6,0,3,1
Vinblastine,PTEN,93,57,0,36,0
Vinblastine,RB1,77,58,1,18,1
Vinblastine,RUNX1,4,1,0,3,1
Vinblastine,SETD2,1,1,0,0,0
Vinblastine,SMAD4,31,15,1,15,0
Vinblastine,SMARCA4,12,10,0,2,0
Vinblastine,SMARCB1,3,0,1,2,0
Vinblastine,SMO,2,0,2,0,0
Vinblastine,SOCS1,2,0,1,1,0
Vinblastine,STK11,28,20,0,8,0
Vinblastine,TET2,3,3,0,0,0
Vinblastine,TP53,440,435,0,5,0
Vinblastine,TSC1,4,4,0,0,1
Vinblastine,VHL,8,7,1,0,1
Vinblastine,BCR_ABL,4,4,0,0,0
Vinblastine,EWS_FLI1,15,15,0,0,0
Vinblastine,MLL_AFF1,2,2,0,0,0
Vinblastine,MISHL,83,83,0,0,0
Cisplatin,AKT2,7,0,7,0,1
Cisplatin,ALK,3,2,1,0,0
Cisplatin,APC,35,34,1,0,1
Cisplatin,BRAF,62,60,2,0,0
Cisplatin,BRCA1,4,2,1,1,1
Cisplatin,BRCA2,6,5,1,0,0
Cisplatin,CCND1,29,0,29,0,0
Cisplatin,CCND2,3,0,3,0,1
Cisplatin,CCND3,4,0,4,0,1
Cisplatin,CDH1,12,9,1,2,0
Cisplatin,CDK4,11,0,11,0,1
Cisplatin,CDK6,9,0,9,0,1
Cisplatin,CDKN2A,278,52,1,225,0
Cisplatin,CDKN2C,11,0,0,11,1
Cisplatin,CDKN2a(p14),234,234,0,0,0
Cisplatin,CTNNB1,16,10,1,5,1
Cisplatin,CYLD,1,1,0,0,1
Cisplatin,EGFR,25,10,15,0,1
Cisplatin,EP300,3,0,0,3,1
Cisplatin,ERBB2,21,1,20,0,1
Cisplatin,EZH2,8,5,3,0,1
Cisplatin,FAM123B,4,3,0,1,1
Cisplatin,FBXW7,26,25,0,1,0
Cisplatin,FGFR2,4,0,4,0,1
Cisplatin,FGFR3,3,2,1,0,1
Cisplatin,FLCN,4,3,1,0,0
Cisplatin,FLT3,5,3,2,0,0
Cisplatin,GNAS,9,1,8,0,0
Cisplatin,HRAS,8,8,0,0,0
Cisplatin,IDH1,2,1,1,0,0
Cisplatin,JAK2,7,0,5,2,0
Cisplatin,KDM5C,4,4,0,0,0
Cisplatin,KDM6A,24,12,0,12,1
Cisplatin,KDR,3,0,3,0,0
Cisplatin,KIT,5,0,5,0,0
Cisplatin,KRAS,95,75,20,0,0
Cisplatin,MAP2K4,14,3,0,11,1
Cisplatin,MDM2,11,0,11,0,1
Cisplatin,MET,13,0,13,0,0
Cisplatin,MLH1,12,10,1,1,1
Cisplatin,MLLT3,24,0,3,21,1
Cisplatin,MSH2,10,6,0,4,1
Cisplatin,MSH6,8,7,0,1,1
Cisplatin,MYC,50,0,50,0,0
Cisplatin,MYCL1,12,0,12,0,1
Cisplatin,MYCN,25,0,25,0,1
Cisplatin,NF1,26,15,0,11,0
Cisplatin,NF2,22,18,0,4,1
Cisplatin,NOTCH1,17,16,0,1,1
Cisplatin,NRAS,45,43,2,0,1
Cisplatin,PDGFRA,5,0,5,0,1
Cisplatin,PIK3CA,62,59,3,0,1
Cisplatin,PIK3R1,9,6,0,3,1
Cisplatin,PTEN,93,57,0,36,0
Cisplatin,RB1,77,58,1,18,0
Cisplatin,RUNX1,4,1,0,3,0
Cisplatin,SETD2,1,1,0,0,0
Cisplatin,SMAD4,31,15,1,15,0
Cisplatin,SMARCA4,12,10,0,2,0
Cisplatin,SMARCB1,3,0,1,2,0
Cisplatin,SMO,2,0,2,0,0
Cisplatin,SOCS1,2,0,1,1,1
Cisplatin,STK11,28,20,0,8,0
Cisplatin,TET2,3,3,0,0,0
Cisplatin,TP53,440,435,0,5,1
Cisplatin,TSC1,4,4,0,0,1
Cisplatin,VHL,8,7,1,0,1
Cisplatin,BCR_ABL,4,4,0,0,0
Cisplatin,EWS_FLI1,15,15,0,0,0
Cisplatin,MLL_AFF1,2,2,0,0,0
Cisplatin,MISHL,83,83,0,0,0
Cytarabine,AKT2,7,0,7,0,1
Cytarabine,ALK,3,2,1,0,0
Cytarabine,APC,35,34,1,0,0
Cytarabine,BRAF,62,60,2,0,0
Cytarabine,BRCA1,4,2,1,1,1
Cytarabine,BRCA2,6,5,1,0,0
Cytarabine,CCND1,29,0,29,0,0
Cytarabine,CCND2,3,0,3,0,1
Cytarabine,CCND3,4,0,4,0,1
Cytarabine,CDH1,12,9,1,2,0
Cytarabine,CDK4,11,0,11,0,0
Cytarabine,CDK6,9,0,9,0,0
Cytarabine,CDKN2A,278,52,1,225,0
Cytarabine,CDKN2C,11,0,0,11,1
Cytarabine,CDKN2a(p14),234,234,0,0,0
Cytarabine,CTNNB1,16,10,1,5,0
Cytarabine,CYLD,1,1,0,0,1
Cytarabine,EGFR,25,10,15,0,1
Cytarabine,EP300,3,0,0,3,1
Cytarabine,ERBB2,21,1,20,0,1
Cytarabine,EZH2,8,5,3,0,0
Cytarabine,FAM123B,4,3,0,1,1
Cytarabine,FBXW7,26,25,0,1,0
Cytarabine,FGFR2,4,0,4,0,1
Cytarabine,FGFR3,3,2,1,0,1
Cytarabine,FLCN,4,3,1,0,0
Cytarabine,FLT3,5,3,2,0,0
Cytarabine,GNAS,9,1,8,0,0
Cytarabine,HRAS,8,8,0,0,0
Cytarabine,IDH1,2,1,1,0,1
Cytarabine,JAK2,7,0,5,2,1
Cytarabine,KDM5C,4,4,0,0,1
Cytarabine,KDM6A,24,12,0,12,1
Cytarabine,KDR,3,0,3,0,0
Cytarabine,KIT,5,0,5,0,0
Cytarabine,KRAS,95,75,20,0,0
Cytarabine,MAP2K4,14,3,0,11,1
Cytarabine,MDM2,11,0,11,0,1
Cytarabine,MET,13,0,13,0,1
Cytarabine,MLH1,12,10,1,1,1
Cytarabine,MLLT3,24,0,3,21,1
Cytarabine,MSH2,10,6,0,4,0
Cytarabine,MSH6,8,7,0,1,1
Cytarabine,MYC,50,0,50,0,0
Cytarabine,MYCL1,12,0,12,0,1
Cytarabine,MYCN,25,0,25,0,1
Cytarabine,NF1,26,15,0,11,0
Cytarabine,NF2,22,18,0,4,0
Cytarabine,NOTCH1,17,16,0,1,0
Cytarabine,NRAS,45,43,2,0,0
Cytarabine,PDGFRA,5,0,5,0,1
Cytarabine,PIK3CA,62,59,3,0,0
Cytarabine,PIK3R1,9,6,0,3,1
Cytarabine,PTEN,93,57,0,36,1
Cytarabine,RB1,77,58,1,18,1
Cytarabine,RUNX1,4,1,0,3,1
Cytarabine,SETD2,1,1,0,0,1
Cytarabine,SMAD4,31,15,1,15,1
Cytarabine,SMARCA4,12,10,0,2,0
Cytarabine,SMARCB1,3,0,1,2,0
Cytarabine,SMO,2,0,2,0,0
Cytarabine,SOCS1,2,0,1,1,0
Cytarabine,STK11,28,20,0,8,0
Cytarabine,TET2,3,3,0,0,0
Cytarabine,TP53,440,435,0,5,1
Cytarabine,TSC1,4,4,0,0,1
Cytarabine,VHL,8,7,1,0,1
Cytarabine,BCR_ABL,4,4,0,0,0
Cytarabine,EWS_FLI1,15,15,0,0,0
Cytarabine,MLL_AFF1,2,2,0,0,0
Cytarabine,MISHL,83,83,0,0,0
Docetaxel,AKT2,7,0,7,0,1
Docetaxel,ALK,3,2,1,0,0
Docetaxel,APC,35,34,1,0,1
Docetaxel,BRAF,62,60,2,0,0
Docetaxel,BRCA1,4,2,1,1,1
Docetaxel,BRCA2,6,5,1,0,1
Docetaxel,CCND1,29,0,29,0,0
Docetaxel,CCND2,3,0,3,0,1
Docetaxel,CCND3,4,0,4,0,1
Docetaxel,CDH1,12,9,1,2,0
Docetaxel,CDK4,11,0,11,0,0
Docetaxel,CDK6,9,0,9,0,1
Docetaxel,CDKN2A,278,52,1,225,0
Docetaxel,CDKN2C,11,0,0,11,1
Docetaxel,CDKN2a(p14),234,234,0,0,1
Docetaxel,CTNNB1,16,10,1,5,0
Docetaxel,CYLD,1,1,0,0,1
Docetaxel,EGFR,25,10,15,0,0
Docetaxel,EP300,3,0,0,3,0
Docetaxel,ERBB2,21,1,20,0,1
Docetaxel,EZH2,8,5,3,0,0
Docetaxel,FAM123B,4,3,0,1,1
Docetaxel,FBXW7,26,25,0,1,0
Docetaxel,FGFR2,4,0,4,0,1
Docetaxel,FGFR3,3,2,1,0,1
Docetaxel,FLCN,4,3,1,0,0
Docetaxel,FLT3,5,3,2,0,0
Docetaxel,GNAS,9,1,8,0,0
Docetaxel,HRAS,8,8,0,0,1
Docetaxel,IDH1,2,1,1,0,0
Docetaxel,JAK2,7,0,5,2,1
Docetaxel,KDM5C,4,4,0,0,0
Docetaxel,KDM6A,24,12,0,12,0
Docetaxel,KDR,3,0,3,0,1
Docetaxel,KIT,5,0,5,0,0
Docetaxel,KRAS,95,75,20,0,1
Docetaxel,MAP2K4,14,3,0,11,1
Docetaxel,MDM2,11,0,11,0,1
Docetaxel,MET,13,0,13,0,1
Docetaxel,MLH1,12,10,1,1,1
Docetaxel,MLLT3,24,0,3,21,1
Docetaxel,MSH2,10,6,0,4,1
Docetaxel,MSH6,8,7,0,1,1
Docetaxel,MYC,50,0,50,0,0
Docetaxel,MYCL1,12,0,12,0,1
Docetaxel,MYCN,25,0,25,0,1
Docetaxel,NF1,26,15,0,11,1
Docetaxel,NF2,22,18,0,4,0
Docetaxel,NOTCH1,17,16,0,1,0
Docetaxel,NRAS,45,43,2,0,1
Docetaxel,PDGFRA,5,0,5,0,1
Docetaxel,PIK3CA,62,59,3,0,0
Docetaxel,PIK3R1,9,6,0,3,1
Docetaxel,PTEN,93,57,0,36,1
Docetaxel,RB1,77,58,1,18,0
Docetaxel,RUNX1,4,1,0,3,0
Docetaxel,SETD2,1,1,0,0,0
Docetaxel,SMAD4,31,15,1,15,0
Docetaxel,SMARCA4,12,10,0,2,0
Docetaxel,SMARCB1,3,0,1,2,0
Docetaxel,SMO,2,0,2,0,0
Docetaxel,SOCS1,2,0,1,1,0
Docetaxel,STK11,28,20,0,8,0
Docetaxel,TET2,3,3,0,0,0
Docetaxel,TP53,440,435,0,5,0
Docetaxel,TSC1,4,4,0,0,1
Docetaxel,VHL,8,7,1,0,0
Docetaxel,BCR_ABL,4,4,0,0,0
Docetaxel,EWS_FLI1,15,15,0,0,0
Docetaxel,MLL_AFF1,2,2,0,0,0
Docetaxel,MISHL,83,83,0,0,0
Methotrexate,AKT2,7,0,7,0,0
Methotrexate,ALK,3,2,1,0,0
Methotrexate,APC,35,34,1,0,0
Methotrexate,BRAF,62,60,2,0,0
Methotrexate,BRCA1,4,2,1,1,1
Methotrexate,BRCA2,6,5,1,0,0
Methotrexate,CCND1,29,0,29,0,0
Methotrexate,CCND2,3,0,3,0,1
Methotrexate,CCND3,4,0,4,0,0
Methotrexate,CDH1,12,9,1,2,0
Methotrexate,CDK4,11,0,11,0,1
Methotrexate,CDK6,9,0,9,0,1
Methotrexate,CDKN2A,278,52,1,225,1
Methotrexate,CDKN2C,11,0,0,11,1
Methotrexate,CDKN2a(p14),234,234,0,0,0
Methotrexate,CTNNB1,16,10,1,5,1
Methotrexate,CYLD,1,1,0,0,1
Methotrexate,EGFR,25,10,15,0,0
Methotrexate,EP300,3,0,0,3,0
Methotrexate,ERBB2,21,1,20,0,0
Methotrexate,EZH2,8,5,3,0,1
Methotrexate,FAM123B,4,3,0,1,0
Methotrexate,FBXW7,26,25,0,1,0
Methotrexate,FGFR2,4,0,4,0,1
Methotrexate,FGFR3,3,2,1,0,1
Methotrexate,FLCN,4,3,1,0,1
Methotrexate,FLT3,5,3,2,0,0
Methotrexate,GNAS,9,1,8,0,0
Methotrexate,HRAS,8,8,0,0,1
Methotrexate,IDH1,2,1,1,0,1
Methotrexate,JAK2,7,0,5,2,1
Methotrexate,KDM5C,4,4,0,0,1
Methotrexate,KDM6A,24,12,0,12,0
Methotrexate,KDR,3,0,3,0,0
Methotrexate,KIT,5,0,5,0,1
Methotrexate,KRAS,95,75,20,0,1
Methotrexate,MAP2K4,14,3,0,11,1
Methotrexate,MDM2,11,0,11,0,1
Methotrexate,MET,13,0,13,0,1
Methotrexate,MLH1,12,10,1,1,1
Methotrexate,MLLT3,24,0,3,21,0
Methotrexate,MSH2,10,6,0,4,1
Methotrexate,MSH6,8,7,0,1,1
Methotrexate,MYC,50,0,50,0,0
Methotrexate,MYCL1,12,0,12,0,1
Methotrexate,MYCN,25,0,25,0,0
Methotrexate,NF1,26,15,0,11,1
Methotrexate,NF2,22,18,0,4,1
Methotrexate,NOTCH1,17,16,0,1,0
Methotrexate,NRAS,45,43,2,0,0
Methotrexate,PDGFRA,5,0,5,0,1
Methotrexate,PIK3CA,62,59,3,0,1
Methotrexate,PIK3R1,9,6,0,3,1
Methotrexate,PTEN,93,57,0,36,1
Methotrexate,RB1,77,58,1,18,0
Methotrexate,RUNX1,4,1,0,3,0
Methotrexate,SETD2,1,1,0,0,1
Methotrexate,SMAD4,31,15,1,15,1
Methotrexate,SMARCA4,12,10,0,2,1
Methotrexate,SMARCB1,3,0,1,2,1
Methotrexate,SMO,2,0,2,0,1
Methotrexate,SOCS1,2,0,1,1,1
Methotrexate,STK11,28,20,0,8,1
Methotrexate,TET2,3,3,0,0,0
Methotrexate,TP53,440,435,0,5,1
Methotrexate,TSC1,4,4,0,0,0
Methotrexate,VHL,8,7,1,0,1
Methotrexate,BCR_ABL,4,4,0,0,0
Methotrexate,EWS_FLI1,15,15,0,0,0
Methotrexate,MLL_AFF1,2,2,0,0,0
Methotrexate,MISHL,83,83,0,0,0
ATRA,AKT2,7,0,7,0,1
ATRA,ALK,3,2,1,0,0
ATRA,APC,35,34,1,0,1
ATRA,BRAF,62,60,2,0,1
ATRA,BRCA1,4,2,1,1,1
ATRA,BRCA2,6,5,1,0,0
ATRA,CCND1,29,0,29,0,1
ATRA,CCND2,3,0,3,0,1
ATRA,CCND3,4,0,4,0,0
ATRA,CDH1,12,9,1,2,1
ATRA,CDK4,11,0,11,0,1
ATRA,CDK6,9,0,9,0,1
ATRA,CDKN2A,278,52,1,225,0
ATRA,CDKN2C,11,0,0,11,1
ATRA,CDKN2a(p14),234,234,0,0,1
ATRA,CTNNB1,16,10,1,5,1
ATRA,CYLD,1,1,0,0,1
ATRA,EGFR,25,10,15,0,0
ATRA,EP300,3,0,0,3,0
ATRA,ERBB2,21,1,20,0,1
ATRA,EZH2,8,5,3,0,0
ATRA,FAM123B,4,3,0,1,1
ATRA,FBXW7,26,25,0,1,1
ATRA,FGFR2,4,0,4,0,0
ATRA,FGFR3,3,2,1,0,0
ATRA,FLCN,4,3,1,0,0
ATRA,FLT3,5,3,2,0,0
ATRA,GNAS,9,1,8,0,0
ATRA,HRAS,8,8,0,0,1
ATRA,IDH1,2,1,1,0,0
ATRA,JAK2,7,0,5,2,0
ATRA,KDM5C,4,4,0,0,0
ATRA,KDM6A,24,12,0,12,1
ATRA,KDR,3,0,3,0,1
ATRA,KIT,5,0,5,0,0
ATRA,KRAS,95,75,20,0,0
ATRA,MAP2K4,14,3,0,11,0
ATRA,MDM2,11,0,11,0,1
ATRA,MET,13,0,13,0,0
ATRA,MLH1,12,10,1,1,1
ATRA,MLLT3,24,0,3,21,0
ATRA,MSH2,10,6,0,4,1
ATRA,MSH6,8,7,0,1,1
ATRA,MYC,50,0,50,0,0
ATRA,MYCL1,12,0,12,0,1
ATRA,MYCN,25,0,25,0,0
ATRA,NF1,26,15,0,11,1
ATRA,NF2,22,18,0,4,0
ATRA,NOTCH1,17,16,0,1,0
ATRA,NRAS,45,43,2,0,1
ATRA,PDGFRA,5,0,5,0,1
ATRA,PIK3CA,62,59,3,0,1
ATRA,PIK3R1,9,6,0,3,1
ATRA,PTEN,93,57,0,36,1
ATRA,RB1,77,58,1,18,1
ATRA,RUNX1,4,1,0,3,1
ATRA,SETD2,1,1,0,0,1
ATRA,SMAD4,31,15,1,15,1
ATRA,SMARCA4,12,10,0,2,0
ATRA,SMARCB1,3,0,1,2,0
ATRA,SMO,2,0,2,0,1
ATRA,SOCS1,2,0,1,1,0
ATRA,STK11,28,20,0,8,0
ATRA,TET2,3,3,0,0,0
ATRA,TP53,440,435,0,5,1
ATRA,TSC1,4,4,0,0,0
ATRA,VHL,8,7,1,0,1
ATRA,BCR_ABL,4,4,0,0,0
ATRA,EWS_FLI1,15,15,0,0,0
ATRA,MLL_AFF1,2,2,0,0,0
ATRA,MISHL,83,83,0,0,0
Gefitinib,AKT2,7,0,7,0,0
Gefitinib,ALK,3,2,1,0,0
Gefitinib,APC,35,34,1,0,1
Gefitinib,BRAF,62,60,2,0,1
Gefitinib,BRCA1,4,2,1,1,0
Gefitinib,BRCA2,6,5,1,0,0
Gefitinib,CCND1,29,0,29,0,0
Gefitinib,CCND2,3,0,3,0,1
Gefitinib,CCND3,4,0,4,0,1
Gefitinib,CDH1,12,9,1,2,1
Gefitinib,CDK4,11,0,11,0,1
Gefitinib,CDK6,9,0,9,0,1
Gefitinib,CDKN2A,278,52,1,225,0
Gefitinib,CDKN2C,11,0,0,11,1
Gefitinib,CDKN2a(p14),234,234,0,0,1
Gefitinib,CTNNB1,16,10,1,5,1
Gefitinib,CYLD,1,1,0,0,0
Gefitinib,EGFR,25,10,15,0,0
Gefitinib,EP300,3,0,0,3,1
Gefitinib,ERBB2,21,1,20,0,0
Gefitinib,EZH2,8,5,3,0,0
Gefitinib,FAM123B,4,3,0,1,0
Gefitinib,FBXW7,26,25,0,1,0
Gefitinib,FGFR2,4,0,4,0,0
Gefitinib,FGFR3,3,2,1,0,0
Gefitinib,FLCN,4,3,1,0,1
Gefitinib,FLT3,5,3,2,0,0
Gefitinib,GNAS,9,1,8,0,1
Gefitinib,HRAS,8,8,0,0,1
Gefitinib,IDH1,2,1,1,0,0
Gefitinib,JAK2,7,0,5,2,0
Gefitinib,KDM5C,4,4,0,0,1
Gefitinib,KDM6A,24,12,0,12,0
